,id,yearDiff,Stimmfach,H1H2LTAS,alphaRatio,CPPs,SNR,Jahr,alter,geschlecht,Voice Type,dSPL
101,96,2.7424657534246575,Ten/Bar/Bass,-3.7626418203007344,1.0174608417235247,19.98720811328717,47.775468826293945,2007,20.0,männl.,Baritone/Bass,25.074842817630202
102,97,0.0821917808219178,Sop/Mezzo/Alt,0.9139181010616392,0.6528291569766697,17.15873071740142,57.52649784088135,2016,19.0,weibl.,Soprano,31.899011044571537
103,97,1.2136986301369863,Sop/Mezzo/Alt,1.5897848128900742,0.8402542942763925,18.412550401558846,56.50426387786865,2016,19.0,weibl.,Soprano,26.27661610958571
104,98,0.4794520547945205,Sop/Mezzo/Alt,-1.2247612857720944,1.3479570024551752,18.017026325246828,60.91716766357422,2012,19.0,weibl.,Soprano,33.05432734201679
105,98,1.3041095890410959,Sop/Mezzo/Alt,0.8489293813821943,1.078289410465805,16.580289652538593,46.59531593322754,2012,19.0,weibl.,Soprano,31.996367219020865
106,100,0.1589041095890411,Sop/Mezzo/Alt,2.942217339304966,-0.39974007401301737,18.194718006778096,52.69217491149902,2016,23.0,weibl.,Mezzo-Soprano/Contralto,31.80038911944656
107,100,1.3287671232876712,Sop/Mezzo/Alt,1.2200046736075805,-0.05955426628438767,15.956128436514055,50.783209800720215,2016,23.0,weibl.,Mezzo-Soprano/Contralto,34.63620286373765
108,103,1.3232876712328767,Sop/Mezzo/Alt,5.245850475106036,-0.855118226702597,17.11938540919645,48.402581214904785,2007,20.0,weibl.,Soprano,38.1063314007812
109,103,2.7616438356164386,Sop/Mezzo/Alt,2.7543158369116876,0.14598631558801028,14.987678594419137,37.363529205322266,2007,20.0,weibl.,Soprano,29.260788650706
110,108,0.12054794520547946,Sop/Mezzo/Alt,2.8577690609740642,-0.024961097014354713,16.75273749029762,56.19893550872803,2016,19.0,weibl.,Soprano,33.45039870826851
111,108,1.2136986301369863,Sop/Mezzo/Alt,5.197439168091465,-0.8949353152432624,17.805331368380806,56.49513244628906,2016,19.0,weibl.,Soprano,30.89376268244632
112,112,0.1506849315068493,Sop/Mezzo/Alt,2.490271307141017,-0.35676536984913054,15.109894748751705,52.41039752960205,2013,21.0,weibl.,Mezzo-Soprano/Contralto,19.212153818067872
113,112,1.3397260273972602,Sop/Mezzo/Alt,2.622675457758254,0.12380569150712838,15.970072203401461,44.19593811035156,2013,21.0,weibl.,Mezzo-Soprano/Contralto,31.03236060206136
114,113,0.13150684931506848,Ten/Bar/Bass,-7.773098882592032,1.9302141150956373,18.464188995466717,64.4431734085083,2013,22.0,männl.,Tenor,26.094954613742402
115,113,1.4931506849315068,Sop/Mezzo/Alt,,,,,2013,22.0,männl.,Soprano,
116,113,2.2986301369863016,Ten/Bar/Bass,0.9150026144605214,1.619234150442023,17.70150857949035,42.68862724304199,2013,22.0,männl.,Tenor,23.499583667531393
