,id,yearDiff,Stimmfach,H1H2LTAS,alphaRatio,CPPs,SNR,Jahr,alter,geschlecht,Voice Type,dSPL
157,136,1.3041095890410959,Sop/Mezzo/Alt,2.1959761784689267,1.01104496716277,14.659385263265031,35.63988208770752,2007,22.0,weibl.,Soprano,12.634033425852964
158,136,2.6082191780821917,Sop/Mezzo/Alt,1.7474995571473129,1.4731052851367268,13.764431880536426,30.460665225982666,2007,22.0,weibl.,Soprano,13.296570458163837
159,136,3.638356164383562,Sop/Mezzo/Alt,1.0210373194713374,2.1395807560650275,16.169897572020975,46.999454498291016,2007,22.0,weibl.,Soprano,22.098116431311922
160,140,2.6136986301369864,Sop/Mezzo/Alt,0.400437982035059,-0.14076351884875338,14.122500118539595,39.618046283721924,2005,19.0,weibl.,Soprano,19.162185673331127
161,140,3.3232876712328765,Sop/Mezzo/Alt,-0.7555544525511151,0.12246280665486968,12.286396627163603,29.929537773132324,2005,19.0,weibl.,Soprano,20.22111519265326
162,141,1.1835616438356165,Sop/Mezzo/Alt,-0.5734565987356887,1.2262108461856644,15.002951247769978,48.553290367126465,2014,19.0,weibl.,Soprano,18.804625585465725
163,141,2.4876712328767123,Sop/Mezzo/Alt,0.014994245150238873,-0.4286791565677972,14.103390042855878,46.909475326538086,2014,19.0,weibl.,Soprano,19.730121811985597
164,141,3.4657534246575343,Sop/Mezzo/Alt,-0.17162991711226608,0.552394352220905,15.37154200483088,28.490371704101562,2014,19.0,weibl.,Soprano,18.998585412621903
165,142,0.5753424657534246,Ten/Bar/Bass,-1.8429218955666982,1.3277891020255645,15.497420971797277,44.85429763793945,2012,20.0,männl.,Baritone/Bass,17.97890975030687
166,142,1.189041095890411,Ten/Bar/Bass,-2.1651478383542893,1.281917281873165,14.612632219865693,47.282304763793945,2012,20.0,männl.,Baritone/Bass,20.103165137211537
167,142,2.493150684931507,Ten/Bar/Bass,-2.5940352026280595,1.1248530478675418,14.80216455334107,40.837087631225586,2012,20.0,männl.,Baritone/Bass,12.689019592098232
168,142,3.73972602739726,Ten/Bar/Bass,-1.8649971919090298,1.4478499491111383,15.209965167733666,44.85261917114258,2012,20.0,männl.,Baritone/Bass,15.821558901371871
169,143,0.18082191780821918,Sop/Mezzo/Alt,-0.20092107182913055,1.1203315181069073,15.00005576764055,34.241178035736084,2015,19.0,weibl.,Soprano,21.49636954214557
170,143,1.2191780821917808,Sop/Mezzo/Alt,1.7821380054692681,0.12826298003453107,16.138915134997998,48.35331439971924,2015,19.0,weibl.,Soprano,14.779202290696471
171,143,2.3123287671232875,Sop/Mezzo/Alt,1.751071089297859,-0.14334308431839488,16.1391313073372,39.29579257965088,2015,19.0,weibl.,Soprano,14.192412192840095
172,144,1.5726027397260274,Sop/Mezzo/Alt,0.8297938419051566,0.8981720346528975,13.344070134811982,30.183284282684326,2007,18.0,weibl.,Mezzo-Soprano/Contralto,11.963705349341652
173,144,2.627397260273973,Sop/Mezzo/Alt,0.7842942003153284,0.43324034038138404,13.052306261969731,36.223909854888916,2007,18.0,weibl.,Mezzo-Soprano/Contralto,15.732497300365232
174,144,3.758904109589041,Sop/Mezzo/Alt,1.1737840790498963,0.23380380742372253,15.010198768970067,44.19912815093994,2007,18.0,weibl.,Mezzo-Soprano/Contralto,16.264673265659
175,145,1.652054794520548,Sop/Mezzo/Alt,0.849042152592503,-0.11008507400239531,13.148792243366648,34.104461669921875,2006,20.0,weibl.,Soprano,13.577457313476028
176,145,2.3232876712328765,Sop/Mezzo/Alt,-0.6637778000232493,-0.02974307524277068,11.459765956803487,30.062198638916016,2006,20.0,weibl.,Soprano,26.24391828134993
177,145,3.7616438356164386,Sop/Mezzo/Alt,-0.021906647797299544,0.01843585435287026,12.447998059649684,34.296865463256836,2006,20.0,weibl.,Soprano,11.320064935898518
178,146,1.7561643835616438,Ten/Bar/Bass,-2.165606639141542,0.7448751957442857,15.330522089572527,28.836979866027832,2006,20.0,männl.,Tenor,10.073532154413796
179,146,2.3424657534246576,Ten/Bar/Bass,-2.9796216386015866,1.1433754590759497,15.07119435823035,29.170169830322266,2006,20.0,männl.,Tenor,15.366253206884009
180,146,3.780821917808219,Ten/Bar/Bass,-3.003439550215829,0.3685781599423938,14.782665122610632,32.59012460708618,2006,20.0,männl.,Tenor,10.771069193904417
181,147,0.10136986301369863,Sop/Mezzo/Alt,2.2485490904194587,-0.2114307685408716,13.797868988472121,39.750967025756836,2016,20.0,weibl.,Soprano,18.27201056733108
182,147,1.2136986301369863,Sop/Mezzo/Alt,2.8969018035776184,0.09995591887933133,14.432119622879355,47.7579927444458,2016,20.0,weibl.,Soprano,17.352970484082523
183,148,2.756164383561644,Ten/Bar/Bass,-4.4486684556677405,2.042342459692156,14.686549696891769,33.285677433013916,2005,20.0,männl.,Baritone/Bass,13.561348011609448
184,148,3.706849315068493,Ten/Bar/Bass,-2.955279891795681,2.113199171880122,13.423307980931522,29.150240421295166,2005,20.0,männl.,Baritone/Bass,9.977495422848095
185,152,1.6904109589041096,Sop/Mezzo/Alt,3.7183011738728595,-1.112535175444607,13.808450125290896,37.64516353607178,2006,19.0,weibl.,Mezzo-Soprano/Contralto,12.856245339844998
186,152,2.706849315068493,Sop/Mezzo/Alt,3.3238804235141957,-0.24629211183912963,13.566419740163994,34.9206018447876,2006,19.0,weibl.,Mezzo-Soprano/Contralto,15.12129611720707
187,153,0.08493150684931507,Ten/Bar/Bass,-4.471143786842848,-0.38593722215823273,17.34624543312709,47.2151517868042,2011,20.0,männl.,Baritone/Bass,18.744351023300187
188,153,1.347945205479452,Ten/Bar/Bass,-4.435549343118654,0.2467385414653352,16.559689611429526,42.68369674682617,2011,20.0,männl.,Baritone/Bass,17.651032621872165
189,153,2.3068493150684932,Ten/Bar/Bass,-5.164453672989735,0.4418602914238976,15.04158325481518,51.66722774505615,2011,20.0,männl.,Baritone/Bass,27.025543315375522
190,153,3.591780821917808,Ten/Bar/Bass,-4.243762976263864,0.7804514216862523,15.23751730398269,44.19046878814697,2011,20.0,männl.,Baritone/Bass,18.486834195456655
191,154,0.10410958904109589,Sop/Mezzo/Alt,2.7959729291652864,-0.6178498765837485,14.99992563728423,43.6792516708374,2011,20.0,weibl.,Soprano,16.49718719024511
192,154,1.347945205479452,Sop/Mezzo/Alt,0.8429861812559746,0.5325397451372137,14.58815010737137,46.71894073486328,2011,20.0,weibl.,Soprano,14.452037906495969
193,154,2.3068493150684932,Sop/Mezzo/Alt,0.9972297726468404,0.827998911384406,15.295507723986852,30.104124546051025,2011,20.0,weibl.,Soprano,15.353006709284527
194,154,3.591780821917808,Sop/Mezzo/Alt,1.6386450028894486,0.5713751615759384,15.494697210149058,45.048556327819824,2011,20.0,weibl.,Soprano,15.213991210181812
195,157,0.0821917808219178,Sop/Mezzo/Alt,0.7169090047708337,0.642368755174404,16.20307109601697,49.829068183898926,2016,23.0,weibl.,Soprano,10.441044051670133
196,157,1.2136986301369863,Sop/Mezzo/Alt,0.5402697862134654,-0.38406490655554304,15.906692094425003,48.640761375427246,2016,23.0,weibl.,Soprano,13.911188212127678
197,158,0.1506849315068493,Sop/Mezzo/Alt,1.1123193014550496,0.22712890022519872,13.991727211468776,45.33231258392334,2013,20.0,weibl.,Soprano,16.050347224894196
198,158,1.3397260273972602,Sop/Mezzo/Alt,0.2901018714368484,0.4511022874387202,14.51946212445004,43.72781276702881,2013,20.0,weibl.,Soprano,20.839567933270008
199,158,2.317808219178082,Sop/Mezzo/Alt,2.1998493690997707,-0.2687782358344509,14.378764591542744,43.09498310089111,2013,20.0,weibl.,Soprano,23.1511723741069
200,158,3.526027397260274,Sop/Mezzo/Alt,2.2537647779314702,-0.6067790947442832,14.790168719811403,44.656615257263184,2013,20.0,weibl.,Soprano,13.20527418368334
201,160,0.08493150684931507,Ten/Bar/Bass,-4.22329419601081,0.9305831368763396,15.56477421073188,42.932915687561035,2011,21.0,männl.,Baritone/Bass,16.596354274074898
202,160,1.5780821917808219,Ten/Bar/Bass,-5.4399812183940375,0.8300292949738396,13.922698195654423,33.244996070861816,2011,21.0,männl.,Baritone/Bass,17.910601637402042
203,160,2.791780821917808,Ten/Bar/Bass,-5.198520290274731,1.449839285342076,12.957043542788664,36.85713291168213,2011,21.0,männl.,Baritone/Bass,9.843220160650162
204,160,3.7835616438356166,Ten/Bar/Bass,-5.56269311491612,1.6056906515852325,15.670576014670193,43.64181041717529,2011,21.0,männl.,Baritone/Bass,14.708801788829584
205,161,2.684931506849315,Sop/Mezzo/Alt,0.7048586328335873,0.11755311536840639,12.700342338117563,33.5339879989624,2007,24.0,weibl.,Soprano,9.86478841012653
206,161,3.758904109589041,Sop/Mezzo/Alt,2.869457988335327,0.25761912396377085,15.084919982415785,44.93696689605713,2007,24.0,weibl.,Soprano,17.72791676386712
207,163,0.1095890410958904,Sop/Mezzo/Alt,-1.7526060330207747,0.961084831398512,14.94200911345957,46.38627529144287,2014,19.0,weibl.,Soprano,20.808225542379017
208,163,1.2219178082191782,Sop/Mezzo/Alt,-2.5466228188162505,0.19450744896067132,14.711921164269649,47.555999755859375,2014,19.0,weibl.,Soprano,21.14012225322087
209,163,2.4684931506849317,Sop/Mezzo/Alt,-1.4895749387447732,-0.025559801162488162,14.331455643294657,48.190345764160156,2014,19.0,weibl.,Soprano,18.243634484824824
210,163,3.4657534246575343,Sop/Mezzo/Alt,-2.0884242552216548,0.32472566852215123,14.665438641384894,47.332119941711426,2014,19.0,weibl.,Soprano,18.19832632386462
211,165,2.6904109589041094,Sop/Mezzo/Alt,1.1530909128498252,0.7532993072398348,14.078069878748321,28.87498140335083,2005,20.0,weibl.,Mezzo-Soprano/Contralto,17.2529332185938
212,165,3.3232876712328765,Sop/Mezzo/Alt,1.1447016709712372,0.8829460666870699,12.543856443348714,29.945120811462402,2005,20.0,weibl.,Mezzo-Soprano/Contralto,13.128584172409976
213,166,0.09315068493150686,Sop/Mezzo/Alt,1.201662215673767,-0.5604999251394432,12.454396651705526,31.628782749176025,2008,20.0,weibl.,Soprano,-68.24043551406365
214,166,1.3178082191780822,Sop/Mezzo/Alt,1.8912782424207268,-0.23955278281124082,12.921777408315219,31.271467208862305,2008,20.0,weibl.,Soprano,14.926816272891061
215,166,2.16986301369863,Sop/Mezzo/Alt,1.5252001921891094,-0.3769121271844845,14.797275366036702,49.654483795166016,2008,20.0,weibl.,Soprano,-68.59844765934282
216,168,0.09041095890410959,Ten/Bar/Bass,-4.098555487823083,2.5128689653104934,16.624994446510954,45.423598289489746,2014,27.0,männl.,Tenor,15.772384951773258
217,168,1.1835616438356165,Ten/Bar/Bass,-3.7656271829325134,2.486582342592249,16.82467155371214,52.39173412322998,2014,27.0,männl.,Tenor,19.73941381901917
218,168,2.4876712328767123,Ten/Bar/Bass,-3.4280515584343,1.5066898378788878,17.002502809044827,37.044270038604736,2014,27.0,männl.,Tenor,12.273367944008875
219,168,3.7150684931506848,Ten/Bar/Bass,-3.7491391837894246,1.3391539280134215,16.754408314799985,18.54989767074585,2014,27.0,männl.,Tenor,15.484367052136395
220,171,0.1095890410958904,Sop/Mezzo/Alt,-0.44431936447879955,0.7225861846464126,14.642907586395049,46.774044036865234,2014,19.0,weibl.,Soprano,19.54255434831252
221,171,1.2219178082191782,Sop/Mezzo/Alt,2.8178359127661383,-0.3535276539246978,15.104053184112843,44.742088317871094,2014,19.0,weibl.,Soprano,15.990922736232013
222,172,0.3178082191780822,Sop/Mezzo/Alt,1.762703127466681,0.06157192296621662,12.88530850856306,35.682880878448486,2009,20.0,weibl.,Soprano,9.582421969515808
223,172,1.3150684931506849,Sop/Mezzo/Alt,1.2498776081445868,-0.1755570921869082,15.093097588372503,32.16351509094238,2009,20.0,weibl.,Soprano,15.174617503124026
224,172,2.5616438356164384,Sop/Mezzo/Alt,1.3377964155847,0.3363164745424325,14.927956753180483,49.77142333984375,2009,20.0,weibl.,Soprano,15.112203148236707
225,173,0.5561643835616439,Ten/Bar/Bass,-5.2559269160173026,0.5465154095762071,16.284108240191692,35.839664936065674,2012,21.0,männl.,Tenor,17.29776015630612
226,173,1.2246575342465753,Ten/Bar/Bass,-4.454797948722342,0.988046982461511,16.20419122853791,36.02828502655029,2012,21.0,männl.,Tenor,14.501769478972154
227,173,2.589041095890411,Ten/Bar/Bass,-4.327328354370665,1.3163924420589526,16.37384110233539,42.910399436950684,2012,21.0,männl.,Tenor,18.464174734618272
228,173,3.4712328767123286,Ten/Bar/Bass,-3.7523010769832545,0.9060419347782891,15.803494454213737,44.21752452850342,2012,21.0,männl.,Tenor,11.712952998988959
229,175,1.347945205479452,Sop/Mezzo/Alt,2.1290210246561685,0.03541743652697715,13.892516427550955,30.90897798538208,2007,22.0,weibl.,Soprano,12.247224354146784
230,175,2.473972602739726,Sop/Mezzo/Alt,3.3609012316985867,0.13071504600888506,15.224192750993865,39.8058819770813,2007,22.0,weibl.,Soprano,14.745223879197301
231,177,0.1506849315068493,Ten/Bar/Bass,-1.9773166047122808,1.2794072546192798,15.260224019646902,40.196523666381836,2013,23.0,männl.,Tenor,13.532817975460658
232,177,1.3287671232876712,Ten/Bar/Bass,-2.60303805581505,1.1590368594056502,16.429423142017736,48.32810878753662,2013,23.0,männl.,Tenor,18.322514703141298
233,177,2.2986301369863016,Sop/Mezzo/Alt,,,,,2013,23.0,männl.,Soprano,
234,177,3.6410958904109587,Ten/Bar/Bass,-0.8600388590562608,1.2832040098938613,15.571096298453085,25.715367794036865,2013,23.0,männl.,Tenor,7.965332052069426
235,178,0.7287671232876712,Ten/Bar/Bass,-3.147294053036279,1.6867367764625962,16.88444245529139,32.742552757263184,2012,19.0,männl.,Tenor,17.906823977025244
236,178,1.189041095890411,Ten/Bar/Bass,-4.027643701361673,1.521565296028604,16.562399232302496,42.88046360015869,2012,19.0,männl.,Tenor,20.195692249021924
237,178,2.665753424657534,Ten/Bar/Bass,-3.5984572830998247,1.246412082273982,16.51015695643215,46.432108879089355,2012,19.0,männl.,Tenor,17.333149451173906
238,178,3.547945205479452,Ten/Bar/Bass,-3.25634584484338,1.2520888548218,15.896649920254868,50.1019811630249,2012,19.0,männl.,Tenor,19.952554983992755
239,181,0.5753424657534246,Sop/Mezzo/Alt,-1.2976773763211709,0.6467428447612886,15.18539830484355,43.567094802856445,2012,19.0,weibl.,Soprano,16.27860147777719
240,181,1.2082191780821918,Sop/Mezzo/Alt,-1.1560554980862805,0.1428815034261639,14.43808762741774,25.32590389251709,2012,19.0,weibl.,Soprano,14.652329367649923
241,181,3.317808219178082,Sop/Mezzo/Alt,0.22689561758036153,-0.56121681983197,14.982085839043805,42.02292442321777,2012,19.0,weibl.,Soprano,17.71154153265386
242,183,2.1041095890410957,Sop/Mezzo/Alt,4.3016349356133885,-0.5527598248219439,14.746576780492825,45.462021827697754,2009,,weibl.,,16.124768290963623
243,183,3.1945205479452055,Sop/Mezzo/Alt,5.409989597818027,0.20970548073492512,15.03226025836029,40.70034980773926,2009,,weibl.,,18.422979141126106
244,184,0.09315068493150686,Ten/Bar/Bass,-4.073255487935016,-0.5154577779922561,14.741579750706663,31.07093334197998,2008,24.0,männl.,Baritone/Bass,-64.35745705237876
245,184,1.2986301369863014,Ten/Bar/Bass,-4.463118874778858,0.6494931733978391,13.784615710822612,39.492151737213135,2008,24.0,männl.,Baritone/Bass,19.191531366755964
246,184,2.1671232876712327,Ten/Bar/Bass,-4.004429515738662,1.2884645645076198,14.861953316870206,50.45201778411865,2008,24.0,männl.,Baritone/Bass,-70.88318229748175
247,185,0.536986301369863,Sop/Mezzo/Alt,-0.7945908696402038,0.5677569450558735,15.103372094397438,43.13565254211426,2012,22.0,weibl.,Soprano,25.43039506638898
248,185,1.2273972602739727,Sop/Mezzo/Alt,0.5882015276553432,0.5646344556777889,14.190041592496094,45.24415969848633,2012,22.0,weibl.,Soprano,19.26576955524213
249,185,2.473972602739726,Sop/Mezzo/Alt,3.1682493337965023,-0.5894019206254089,14.224958634758352,41.794772148132324,2012,22.0,weibl.,Soprano,15.686880721989603
250,185,3.452054794520548,Sop/Mezzo/Alt,2.304146559021187,-0.04693834179187352,14.607962186700336,46.57423496246338,2012,22.0,weibl.,Soprano,16.66766306111706
251,186,0.12054794520547946,Ten/Bar/Bass,-4.668577079636524,0.8226479551421652,17.78807601896597,44.049415588378906,2017,,männl.,Tenor,16.388116538524283
252,186,1.1342465753424658,Ten/Bar/Bass,-5.562524236191194,2.1183972500762467,17.975706768039082,43.216094970703125,2017,,männl.,Tenor,16.748858040024125
253,188,0.336986301369863,Sop/Mezzo/Alt,0.11407414330967812,-0.20629832778740348,12.41654687089197,30.539660453796387,2009,18.0,weibl.,,10.001732515345843
254,188,1.1616438356164382,Sop/Mezzo/Alt,0.6386149061808173,-0.1632841355944072,14.642489576680818,47.51929759979248,2009,18.0,weibl.,,22.049699432863996
255,188,1.3506849315068492,Sop/Mezzo/Alt,2.1622428337579,1.0112854276050498,15.471847203376102,46.317152976989746,2009,18.0,weibl.,,12.712496007676275
256,188,2.6575342465753424,Sop/Mezzo/Alt,1.1110347672802336,1.198363485573076,14.951346214777942,37.69477605819702,2009,18.0,weibl.,,13.496904311068336
257,189,1.3205479452054794,Ten/Bar/Bass,-3.2017674063074546,1.556559748599483,15.705996516982575,36.12828254699707,2012,19.0,männl.,Baritone/Bass,16.83927691860321
258,189,2.03013698630137,Ten/Bar/Bass,-3.7748324464604748,1.4005543339295263,15.826936624382437,35.33563852310181,2012,19.0,männl.,Baritone/Bass,20.852503088252284
259,189,3.372602739726027,Ten/Bar/Bass,-4.42309702605955,0.7875120221735076,14.53093033118709,43.878841400146484,2012,19.0,männl.,Baritone/Bass,8.424458494562314
260,190,0.5561643835616439,Ten/Bar/Bass,-3.270140658470264,2.027236818282008,13.778629342246422,34.65546369552612,2012,20.0,männl.,Baritone/Bass,14.963181899891303
261,190,1.2082191780821918,Ten/Bar/Bass,-3.8824283866437175,1.5255810656594995,14.391610706483545,35.621843338012695,2012,20.0,männl.,Baritone/Bass,14.625656572430852
262,190,2.493150684931507,Ten/Bar/Bass,-3.304587018936288,1.64191066440872,14.669909279429785,43.86587142944336,2012,20.0,männl.,Baritone/Bass,14.489659203093428
263,190,3.5287671232876714,Ten/Bar/Bass,-5.323531972146677,1.0305492385197168,15.949715845713762,39.72207307815552,2012,20.0,männl.,Baritone/Bass,17.233123821906304
264,191,0.08493150684931507,Ten/Bar/Bass,-3.3819045533322094,0.47584362528492297,16.77769249185255,42.60044574737549,2011,20.0,männl.,Baritone/Bass,19.80348349816396
265,191,1.1945205479452055,Ten/Bar/Bass,-4.145023496213797,2.7913501231689732,16.239086683285024,41.46153926849365,2011,20.0,männl.,Baritone/Bass,17.91905794567768
266,191,2.287671232876712,Ten/Bar/Bass,-5.049021160220532,3.1845743819633086,16.473120182028786,42.85027027130127,2011,20.0,männl.,Baritone/Bass,18.074463025525727
267,191,3.5726027397260274,Ten/Bar/Bass,-4.9012509486583,3.2268911962590128,16.969998959701407,38.238322734832764,2011,20.0,männl.,Baritone/Bass,17.646823604449672
268,193,0.12054794520547946,Sop/Mezzo/Alt,2.5757938368217763,0.6448498145807957,14.994505725502355,39.14943218231201,2016,24.0,weibl.,Mezzo-Soprano/Contralto,12.891490496695264
269,193,1.2136986301369863,Sop/Mezzo/Alt,3.0973684790596057,1.020809671996033,15.12646220547,47.222723960876465,2016,24.0,weibl.,Mezzo-Soprano/Contralto,16.222992856412127
270,198,0.10136986301369863,Sop/Mezzo/Alt,1.1409128433986158,0.09058831253361864,14.928022993923566,53.54321002960205,2016,24.0,weibl.,Soprano,22.95402590086889
271,198,1.2136986301369863,Sop/Mezzo/Alt,2.286175659700055,-0.8873084619650046,15.248752168979758,45.10967254638672,2016,24.0,weibl.,Soprano,19.570498636310443
272,200,1.6712328767123288,Sop/Mezzo/Alt,-0.21968528476251722,0.7182327151139472,14.606893675633327,35.41065454483032,2006,18.0,weibl.,Mezzo-Soprano/Contralto,17.43274443487286
273,200,2.3424657534246576,Sop/Mezzo/Alt,0.6645386209460387,0.06317345268692676,13.389136262779743,29.899916648864746,2006,18.0,weibl.,Mezzo-Soprano/Contralto,13.87282637700865
274,200,3.5315068493150683,Sop/Mezzo/Alt,1.8152508460443209,-0.21768383495948576,14.804372204353976,36.30867958068848,2006,18.0,weibl.,Mezzo-Soprano/Contralto,17.58112709628101
275,201,0.08493150684931507,Sop/Mezzo/Alt,2.556960968457735,0.4777084009848764,14.799730111857667,41.84247970581055,2011,20.0,weibl.,Mezzo-Soprano/Contralto,12.974325099715516
276,201,1.1369863013698631,Sop/Mezzo/Alt,2.636989061429937,1.1554810110418527,14.29535900724472,49.23012733459473,2011,20.0,weibl.,Mezzo-Soprano/Contralto,19.63204744061697
277,201,2.3068493150684932,Sop/Mezzo/Alt,2.3454747977473085,0.8260243459946636,15.639935902175917,33.26928377151489,2011,20.0,weibl.,Mezzo-Soprano/Contralto,17.217816122042628
278,201,3.495890410958904,Sop/Mezzo/Alt,2.1415548651565928,1.07737179460333,15.570840241301704,51.90124034881592,2011,20.0,weibl.,Mezzo-Soprano/Contralto,18.39121826474483
279,204,0.13150684931506848,Ten/Bar/Bass,-1.3531103848957817,2.1940767729665485,16.677232437964243,31.157715320587158,2013,20.0,männl.,,9.402515519350256
280,204,1.3068493150684932,Ten/Bar/Bass,-2.9087508021910926,2.6307605315392117,17.419128644760793,41.617560386657715,2013,20.0,männl.,,15.139499906545858
281,204,2.336986301369863,Ten/Bar/Bass,-2.022119101107377,2.7104659707137273,16.733038979832564,44.028334617614746,2013,20.0,männl.,,18.721138196875604
282,204,3.526027397260274,Ten/Bar/Bass,-2.1914511303645363,0.9529980562042561,16.093006271828788,39.90403413772583,2013,20.0,männl.,,15.809682578083319
283,205,0.12054794520547946,Sop/Mezzo/Alt,0.08193431944908225,-0.30874435249936816,14.48127325399942,46.804261207580566,2017,23.0,weibl.,Soprano,19.768141020785702
284,205,1.1342465753424658,Sop/Mezzo/Alt,0.858040172927521,-0.012821690537108753,14.112144878470312,40.133018493652344,2017,23.0,weibl.,Soprano,15.483516799175431
285,208,1.3424657534246576,Sop/Mezzo/Alt,1.0248865691109597,-0.4333211381490257,12.89758075394474,32.6265287399292,2007,23.0,weibl.,Soprano,10.0706510052028
286,208,2.5123287671232877,Sop/Mezzo/Alt,2.4853056392651665,-0.8686002397088217,13.675833171125147,34.48532581329346,2007,23.0,weibl.,Soprano,13.957474692327228
287,209,0.14246575342465753,Ten/Bar/Bass,-5.056465190338402,0.19874036904017126,16.983228361223084,43.93312454223633,2010,22.0,männl.,Baritone/Bass,20.516021500264102
288,209,1.1972602739726028,Ten/Bar/Bass,-5.995443806102372,-0.3626055857778659,16.587425835700937,43.70064735412598,2010,22.0,männl.,Baritone/Bass,16.950410130617268
289,209,2.76986301369863,Ten/Bar/Bass,-5.253780706720797,0.6164227142819455,15.92202728920698,38.051862716674805,2010,22.0,männl.,Baritone/Bass,16.477081176662885
290,211,0.4904109589041096,Sop/Mezzo/Alt,0.1710902434816254,0.5484945337252802,13.638037633541929,39.868571758270264,2009,19.0,weibl.,Mezzo-Soprano/Contralto,18.48352651005927
291,211,1.4876712328767123,Sop/Mezzo/Alt,0.003905699319506468,0.8636708081889444,14.959910925281653,41.180477142333984,2009,19.0,weibl.,Mezzo-Soprano/Contralto,25.639269988248707
292,211,2.638356164383562,Sop/Mezzo/Alt,1.3622031483117445,0.708196135961171,14.908130920367526,46.81996822357178,2009,19.0,weibl.,Mezzo-Soprano/Contralto,19.63432450142655
293,213,0.13150684931506848,Ten/Bar/Bass,-2.7397684641880677,1.550810855097178,15.89502141221654,48.663506507873535,2013,19.0,männl.,Tenor,12.580572641674504
294,213,1.3397260273972602,Ten/Bar/Bass,-1.5149491992416972,1.0529651249936642,15.45324572380543,42.88708209991455,2013,19.0,männl.,Tenor,13.644418805061253
295,213,2.336986301369863,Ten/Bar/Bass,-0.03900044535554097,1.2639492676777726,15.94174796743297,44.201083183288574,2013,19.0,männl.,Tenor,0.18917630974248045
296,213,3.526027397260274,Ten/Bar/Bass,-1.5959952707616059,0.7381985996223793,15.987925810633516,41.69303894042969,2013,19.0,männl.,Tenor,16.273255266183384
297,214,0.09315068493150686,Sop/Mezzo/Alt,-0.23662963383976415,0.7102427039690528,14.628208120255024,33.47550630569458,2008,19.0,weibl.,Soprano,-64.72784846119764
298,214,1.3178082191780822,Sop/Mezzo/Alt,0.02277057349178824,0.7965914119818307,14.341796353909338,36.19478940963745,2008,19.0,weibl.,Soprano,16.250599621714464
299,214,2.6986301369863015,Sop/Mezzo/Alt,-0.47888338260236724,1.5341614175796157,15.968134922551142,43.36306095123291,2008,19.0,weibl.,Soprano,18.566799149431237
300,214,3.2904109589041095,Sop/Mezzo/Alt,-1.1374811842592951,1.8863304012542375,15.820235375251604,51.5623664855957,2008,19.0,weibl.,Soprano,-64.47124936277523
301,215,0.0958904109589041,Sop/Mezzo/Alt,0.43886310409929197,0.15356716886016217,12.556559274336953,29.79346513748169,2008,23.0,weibl.,,-61.972268769845186
302,215,1.2219178082191782,Sop/Mezzo/Alt,0.45065614878383975,-0.43394687849436364,12.98735742125764,27.762510776519775,2008,23.0,weibl.,,19.532806670930537
303,215,2.1671232876712327,Sop/Mezzo/Alt,0.9479575890993032,-1.0472622844131665,14.231531020573673,54.295010566711426,2008,23.0,weibl.,,-60.12613704563651
304,216,0.10136986301369863,Ten/Bar/Bass,-2.41798649106983,1.6943140069217861,16.38569069385377,43.92085552215576,2016,23.0,männl.,Tenor,18.974603607037697
305,216,1.3095890410958904,Ten/Bar/Bass,-3.5351408545607006,1.1228693192583,16.076834259485302,43.394598960876465,2016,23.0,männl.,Tenor,13.290721678932782
306,218,0.5753424657534246,Sop/Mezzo/Alt,1.2008217377123527,0.8830096246619685,15.302411176868631,45.006046295166016,2012,20.0,weibl.,Soprano,12.679177361382099
307,218,1.2246575342465753,Sop/Mezzo/Alt,0.8612477055780966,0.7479943999113092,14.699382553430109,43.99035453796387,2012,20.0,weibl.,Soprano,18.764748969889084
308,218,2.589041095890411,Sop/Mezzo/Alt,0.7447755183818465,0.2525437049381039,14.170900125934892,44.99295234680176,2012,20.0,weibl.,Soprano,13.794088734947739
309,218,3.547945205479452,Sop/Mezzo/Alt,-0.5643776579555562,0.6763975136018079,14.940300787802137,46.49472713470459,2012,20.0,weibl.,Soprano,15.904194724717904
310,219,2.5945205479452054,Ten/Bar/Bass,-4.636064613595111,-0.18154898453750842,14.935439116726293,36.364970207214355,2005,21.0,männl.,Baritone/Bass,13.252480838403509
311,219,3.5342465753424657,Ten/Bar/Bass,-4.728104125441913,-0.14837916164097212,13.48362931217874,30.2058744430542,2005,21.0,männl.,Baritone/Bass,15.398382308845967
312,220,0.08767123287671233,Sop/Mezzo/Alt,0.25258715504361634,-0.40380340302615214,14.564079338202584,41.403818130493164,2009,21.0,männl.,Mezzo-Soprano/Contralto,28.088698817788654
313,220,1.16986301369863,Sop/Mezzo/Alt,1.6129042630735726,-0.6583048194679482,14.87609786680394,40.42037010192871,2009,21.0,männl.,Mezzo-Soprano/Contralto,-62.124074564232856
314,220,2.293150684931507,Sop/Mezzo/Alt,0.6483367218283658,-0.29672961011106824,15.383302038062116,50.2181339263916,2009,21.0,männl.,Mezzo-Soprano/Contralto,-59.143383213230834
315,220,3.315068493150685,Sop/Mezzo/Alt,0.6668936996455742,0.12727411750563655,15.368796617172325,46.43677234649658,2009,21.0,männl.,Mezzo-Soprano/Contralto,-58.91510620584019
316,221,0.1506849315068493,Sop/Mezzo/Alt,-0.5885453428552813,0.6693958668686585,15.059398405266629,45.3795862197876,2013,19.0,weibl.,Soprano,20.285440314196155
